freq,resp
10746.0,100.04896
10747.0,100.04878
10748.0,100.04859
10749.0,100.0484
10750.0,100.04822
10751.0,100.04803
10752.0,100.04784
10753.0,100.04766
10754.0,100.04747
10755.0,100.04728
10756.0,100.0471
10757.0,100.04691
10758.0,100.04672
10759.0,100.04654
10760.0,100.04635
10761.0,100.04616
10762.0,100.04598
10763.0,100.04579
10764.0,100.0456
10765.0,100.04542
10766.0,100.04523
10767.0,100.04504
10768.0,100.04486
10769.0,100.04467
10770.0,100.04448
10771.0,100.0443
10772.0,100.04411
10773.0,100.04392
10774.0,100.04373
10775.0,100.04355
10776.0,100.04336
10777.0,100.04317
10778.0,100.04299
10779.0,100.0428
10780.0,100.04261
10781.0,100.04243
10782.0,100.04224
10783.0,100.04205
10784.0,100.04186
10785.0,100.04168
10786.0,100.04149
10787.0,100.0413
10788.0,100.04112
10789.0,100.04093
10790.0,100.04074
10791.0,100.04055
10792.0,100.04037
10793.0,100.04018
10794.0,100.03999
10795.0,100.0398
10796.0,100.03962
10797.0,100.03943
10798.0,100.03924
10799.0,100.03906
10800.0,100.03887
10801.0,100.03868
10802.0,100.03849
10803.0,100.03831
10804.0,100.03812
10805.0,100.03793
10806.0,100.03774
10807.0,100.03756
10808.0,100.03737
10809.0,100.03718
10810.0,100.03699
10811.0,100.03681
10812.0,100.03662
10813.0,100.03643
10814.0,100.03624
10815.0,100.03606
10816.0,100.03587
10817.0,100.03568
10818.0,100.03549
10819.0,100.03531
10820.0,100.03512
10821.0,100.03493
10822.0,100.03474
10823.0,100.03455
10824.0,100.03437
10825.0,100.03418
10826.0,100.03399
10827.0,100.0338
10828.0,100.03362
10829.0,100.03343
10830.0,100.03324
10831.0,100.03305
10832.0,100.03286
10833.0,100.03268
10834.0,100.03249
10835.0,100.0323
10836.0,100.03211
10837.0,100.03192
10838.0,100.03174
10839.0,100.03155
10840.0,100.03136
10841.0,100.03117
10842.0,100.03098
10843.0,100.0308
10844.0,100.03061
10845.0,100.03042
10846.0,100.03023
10847.0,100.03004
10848.0,100.02986
10849.0,100.02967
10850.0,100.02948
10851.0,100.02929
10852.0,100.0291
10853.0,100.02891
10854.0,100.02873
10855.0,100.02854
10856.0,100.02835
10857.0,100.02816
10858.0,100.02797
10859.0,100.02778
10860.0,100.0276
10861.0,100.02741
10862.0,100.02722
10863.0,100.02703
10864.0,100.02684
10865.0,100.02665
10866.0,100.02647
10867.0,100.02628
10868.0,100.02609
10869.0,100.0259
10870.0,100.02571
10871.0,100.02552
10872.0,100.02533
10873.0,100.02515
10874.0,100.02496
10875.0,100.02477
10876.0,100.02458
10877.0,100.02439
10878.0,100.0242
10879.0,100.02401
10880.0,100.02383
10881.0,100.02364
10882.0,100.02345
10883.0,100.02326
10884.0,100.02307
10885.0,100.02288
10886.0,100.02269
10887.0,100.0225
10888.0,100.02232
10889.0,100.02213
10890.0,100.02194
10891.0,100.02175
10892.0,100.02156
10893.0,100.02137
10894.0,100.02118
10895.0,100.02099
10896.0,100.0208
10897.0,100.02062
10898.0,100.02043
10899.0,100.02024
10900.0,100.02005
10901.0,100.01986
10902.0,100.01967
10903.0,100.01948
10904.0,100.01929
10905.0,100.0191
10906.0,100.01891
10907.0,100.01872
10908.0,100.01854
10909.0,100.01835
10910.0,100.01816
10911.0,100.01797
10912.0,100.01778
10913.0,100.01759
10914.0,100.0174
10915.0,100.01721
10916.0,100.01702
10917.0,100.01683
10918.0,100.01664
10919.0,100.01645
10920.0,100.01626
10921.0,100.01608
10922.0,100.01589
10923.0,100.0157
10924.0,100.01551
10925.0,100.01532
10926.0,100.01513
10927.0,100.01494
10928.0,100.01475
10929.0,100.01456
10930.0,100.01437
10931.0,100.01418
10932.0,100.01399
10933.0,100.0138
10934.0,100.01361
10935.0,100.01342
10936.0,100.01323
10937.0,100.01304
10938.0,100.01285
10939.0,100.01266
10940.0,100.01247
10941.0,100.01228
10942.0,100.0121
10943.0,100.01191
10944.0,100.01172
10945.0,100.01153
10946.0,100.01134
10947.0,100.01115
10948.0,100.01096
10949.0,100.01077
10950.0,100.01058
10951.0,100.01039
10952.0,100.0102
10953.0,100.01001
10954.0,100.00982
10955.0,100.00963
10956.0,100.00944
10957.0,100.00925
10958.0,100.00906
10959.0,100.00887
10960.0,100.00868
10961.0,100.00849
10962.0,100.0083
10963.0,100.00811
10964.0,100.00792
10965.0,100.00773
10966.0,100.00754
10967.0,100.00735
10968.0,100.00716
10969.0,100.00697
10970.0,100.00678
10971.0,100.00659
10972.0,100.0064
10973.0,100.00621
10974.0,100.00602
10975.0,100.00583
10976.0,100.00564
10977.0,100.00545
10978.0,100.00525
10979.0,100.00506
10980.0,100.00487
10981.0,100.00468
10982.0,100.00449
10983.0,100.0043
10984.0,100.00411
10985.0,100.00392
10986.0,100.00373
10987.0,100.00354
10988.0,100.00335
10989.0,100.00316
10990.0,100.00297
10991.0,100.00278
10992.0,100.00259
10993.0,100.0024
10994.0,100.00221
10995.0,100.00202
10996.0,100.00183
10997.0,100.00164
10998.0,100.00145
10999.0,100.00125
11000.0,100.00106
11001.0,100.00087
11002.0,100.00068
11003.0,100.00049
11004.0,100.0003
11005.0,100.00011
11006.0,99.99992
11007.0,99.999729
11008.0,99.999538
11009.0,99.999347
11010.0,99.999157
11011.0,99.998966
11012.0,99.998775
11013.0,99.998584
11014.0,99.998393
11015.0,99.998202
11016.0,99.998011
11017.0,99.99782
11018.0,99.99763
11019.0,99.997439
11020.0,99.997248
11021.0,99.997057
11022.0,99.996866
11023.0,99.996674
11024.0,99.996483
11025.0,99.996292
11026.0,99.996101
11027.0,99.99591
11028.0,99.995719
11029.0,99.995528
11030.0,99.995337
11031.0,99.995146
11032.0,99.994954
11033.0,99.994763
11034.0,99.994572
11035.0,99.994381
11036.0,99.99419
11037.0,99.993998
11038.0,99.993807
11039.0,99.993616
11040.0,99.993424
11041.0,99.993233
11042.0,99.993042
11043.0,99.99285
11044.0,99.992659
11045.0,99.992468
11046.0,99.992276
11047.0,99.992085
11048.0,99.991893
11049.0,99.991702
11050.0,99.99151
11051.0,99.991319
11052.0,99.991127
11053.0,99.990936
11054.0,99.990744
11055.0,99.990553
11056.0,99.990361
11057.0,99.99017
11058.0,99.989978
11059.0,99.989786
11060.0,99.989595
11061.0,99.989403
11062.0,99.989211
11063.0,99.98902
11064.0,99.988828
11065.0,99.988636
11066.0,99.988444
11067.0,99.988253
11068.0,99.988061
11069.0,99.987869
11070.0,99.987677
11071.0,99.987485
11072.0,99.987294
11073.0,99.987102
11074.0,99.98691
11075.0,99.986718
11076.0,99.986526
11077.0,99.986334
11078.0,99.986142
11079.0,99.98595
11080.0,99.985758
11081.0,99.985566
11082.0,99.985374
11083.0,99.985182
11084.0,99.98499
11085.0,99.984798
11086.0,99.984606
11087.0,99.984414
11088.0,99.984222
11089.0,99.98403
11090.0,99.983838
11091.0,99.983646
11092.0,99.983453
11093.0,99.983261
11094.0,99.983069
11095.0,99.982877
11096.0,99.982685
11097.0,99.982492
11098.0,99.9823
11099.0,99.982108
11100.0,99.981915
11101.0,99.981723
11102.0,99.981531
11103.0,99.981338
11104.0,99.981146
11105.0,99.980954
11106.0,99.980761
11107.0,99.980569
11108.0,99.980377
11109.0,99.980184
11110.0,99.979992
11111.0,99.979799
11112.0,99.979607
11113.0,99.979414
11114.0,99.979222
11115.0,99.979029
11116.0,99.978836
11117.0,99.978644
11118.0,99.978451
11119.0,99.978259
11120.0,99.978066
11121.0,99.977873
11122.0,99.977681
11123.0,99.977488
11124.0,99.977295
11125.0,99.977103
11126.0,99.97691
11127.0,99.976717
11128.0,99.976524
11129.0,99.976332
11130.0,99.976139
11131.0,99.975946
11132.0,99.975753
11133.0,99.97556
11134.0,99.975368
11135.0,99.975175
11136.0,99.974982
11137.0,99.974789
11138.0,99.974596
11139.0,99.974403
11140.0,99.97421
11141.0,99.974017
11142.0,99.973824
11143.0,99.973631
11144.0,99.973438
11145.0,99.973245
11146.0,99.973052
11147.0,99.972859
11148.0,99.972666
11149.0,99.972473
11150.0,99.97228
11151.0,99.972087
11152.0,99.971893
11153.0,99.9717
11154.0,99.971507
11155.0,99.971314
11156.0,99.971121
11157.0,99.970927
11158.0,99.970734
11159.0,99.970541
11160.0,99.970348
11161.0,99.970154
11162.0,99.969961
11163.0,99.969768
11164.0,99.969574
11165.0,99.969381
11166.0,99.969188
11167.0,99.968994
11168.0,99.968801
11169.0,99.968607
11170.0,99.968414
11171.0,99.96822
11172.0,99.968027
11173.0,99.967833
11174.0,99.96764
11175.0,99.967446
11176.0,99.967253
11177.0,99.967059
11178.0,99.966866
11179.0,99.966672
11180.0,99.966478
11181.0,99.966285
11182.0,99.966091
11183.0,99.965898
11184.0,99.965704
11185.0,99.96551
11186.0,99.965316
11187.0,99.965123
11188.0,99.964929
11189.0,99.964735
11190.0,99.964541
11191.0,99.964348
11192.0,99.964154
11193.0,99.96396
11194.0,99.963766
11195.0,99.963572
11196.0,99.963378
11197.0,99.963185
11198.0,99.962991
11199.0,99.962797
11200.0,99.962603
11201.0,99.962409
11202.0,99.962215
11203.0,99.962021
11204.0,99.961827
11205.0,99.961633
11206.0,99.961439
11207.0,99.961245
11208.0,99.961051
11209.0,99.960857
11210.0,99.960663
11211.0,99.960468
11212.0,99.960274
11213.0,99.96008
11214.0,99.959886
11215.0,99.959692
11216.0,99.959498
11217.0,99.959303
11218.0,99.959109
11219.0,99.958915
11220.0,99.958721
11221.0,99.958526
11222.0,99.958332
11223.0,99.958138
11224.0,99.957943
11225.0,99.957749
11226.0,99.957555
11227.0,99.95736
11228.0,99.957166
11229.0,99.956972
11230.0,99.956777
11231.0,99.956583
11232.0,99.956388
11233.0,99.956194
11234.0,99.955999
11235.0,99.955805
11236.0,99.95561
11237.0,99.955416
11238.0,99.955221
11239.0,99.955027
11240.0,99.954832
11241.0,99.954637
11242.0,99.954443
11243.0,99.954248
11244.0,99.954053
11245.0,99.953859
11246.0,99.953664
11247.0,99.953469
11248.0,99.953275
11249.0,99.95308
11250.0,99.952885
11251.0,99.95269
11252.0,99.952496
11253.0,99.952301
11254.0,99.952106
11255.0,99.951911
11256.0,99.951716
11257.0,99.951521
11258.0,99.951326
11259.0,99.951132
11260.0,99.950937
11261.0,99.950742
11262.0,99.950547
11263.0,99.950352
11264.0,99.950157
11265.0,99.949962
11266.0,99.949767
11267.0,99.949572
11268.0,99.949377
11269.0,99.949182
11270.0,99.948987
11271.0,99.948791
11272.0,99.948596
11273.0,99.948401
11274.0,99.948206
11275.0,99.948011
11276.0,99.947816
11277.0,99.947621
11278.0,99.947425
11279.0,99.94723
11280.0,99.947035
11281.0,99.94684
11282.0,99.946644
11283.0,99.946449
11284.0,99.946254
11285.0,99.946058
11286.0,99.945863
11287.0,99.945668
11288.0,99.945472
11289.0,99.945277
11290.0,99.945082
11291.0,99.944886
11292.0,99.944691
11293.0,99.944495
11294.0,99.9443
11295.0,99.944104
11296.0,99.943909
11297.0,99.943713
11298.0,99.943518
11299.0,99.943322
11300.0,99.943127
11301.0,99.942931
11302.0,99.942735
11303.0,99.94254
11304.0,99.942344
11305.0,99.942148
11306.0,99.941953
11307.0,99.941757
11308.0,99.941561
11309.0,99.941366
11310.0,99.94117
11311.0,99.940974
11312.0,99.940778
11313.0,99.940583
11314.0,99.940387
11315.0,99.940191
11316.0,99.939995
11317.0,99.939799
11318.0,99.939603
11319.0,99.939408
11320.0,99.939212
11321.0,99.939016
11322.0,99.93882
11323.0,99.938624
11324.0,99.938428
11325.0,99.938232
11326.0,99.938036
11327.0,99.93784
11328.0,99.937644
11329.0,99.937448
11330.0,99.937252
11331.0,99.937056
11332.0,99.93686
11333.0,99.936663
11334.0,99.936467
11335.0,99.936271
11336.0,99.936075
11337.0,99.935879
11338.0,99.935683
11339.0,99.935486
11340.0,99.93529
11341.0,99.935094
11342.0,99.934898
11343.0,99.934701
11344.0,99.934505
11345.0,99.934309
11346.0,99.934113
11347.0,99.933916
11348.0,99.93372
11349.0,99.933523
11350.0,99.933327
11351.0,99.933131
11352.0,99.932934
11353.0,99.932738
11354.0,99.932541
11355.0,99.932345
11356.0,99.932148
11357.0,99.931952
11358.0,99.931755
11359.0,99.931559
11360.0,99.931362
11361.0,99.931166
11362.0,99.930969
11363.0,99.930773
11364.0,99.930576
11365.0,99.930379
11366.0,99.930183
11367.0,99.929986
11368.0,99.929789
11369.0,99.929593
11370.0,99.929396
11371.0,99.929199
11372.0,99.929002
11373.0,99.928806
11374.0,99.928609
11375.0,99.928412
11376.0,99.928215
11377.0,99.928018
11378.0,99.927822
11379.0,99.927625
11380.0,99.927428
11381.0,99.927231
11382.0,99.927034
11383.0,99.926837
11384.0,99.92664
11385.0,99.926443
11386.0,99.926246
11387.0,99.926049
11388.0,99.925852
11389.0,99.925655
11390.0,99.925458
11391.0,99.925261
11392.0,99.925064
11393.0,99.924867
11394.0,99.92467
11395.0,99.924473
11396.0,99.924276
11397.0,99.924078
11398.0,99.923881
11399.0,99.923684
11400.0,99.923487
11401.0,99.92329
11402.0,99.923092
11403.0,99.922895
11404.0,99.922698
11405.0,99.922501
11406.0,99.922303
11407.0,99.922106
11408.0,99.921909
11409.0,99.921711
11410.0,99.921514
11411.0,99.921317
11412.0,99.921119
11413.0,99.920922
11414.0,99.920724
11415.0,99.920527
11416.0,99.920329
11417.0,99.920132
11418.0,99.919934
11419.0,99.919737
11420.0,99.919539
11421.0,99.919342
11422.0,99.919144
11423.0,99.918947
11424.0,99.918749
11425.0,99.918551
11426.0,99.918354
11427.0,99.918156
11428.0,99.917959
11429.0,99.917761
11430.0,99.917563
11431.0,99.917365
11432.0,99.917168
11433.0,99.91697
11434.0,99.916772
11435.0,99.916574
11436.0,99.916377
11437.0,99.916179
11438.0,99.915981
11439.0,99.915783
11440.0,99.915585
11441.0,99.915387
11442.0,99.91519
11443.0,99.914992
11444.0,99.914794
11445.0,99.914596
11446.0,99.914398
11447.0,99.9142
11448.0,99.914002
11449.0,99.913804
11450.0,99.913606
11451.0,99.913408
11452.0,99.91321
11453.0,99.913012
11454.0,99.912814
11455.0,99.912616
11456.0,99.912417
11457.0,99.912219
11458.0,99.912021
11459.0,99.911823
11460.0,99.911625
11461.0,99.911427
11462.0,99.911228
11463.0,99.91103
11464.0,99.910832
11465.0,99.910634
11466.0,99.910435
11467.0,99.910237
11468.0,99.910039
11469.0,99.90984
11470.0,99.909642
11471.0,99.909444
11472.0,99.909245
11473.0,99.909047
11474.0,99.908849
11475.0,99.90865
11476.0,99.908452
11477.0,99.908253
11478.0,99.908055
11479.0,99.907856
11480.0,99.907658
11481.0,99.907459
11482.0,99.907261
11483.0,99.907062
11484.0,99.906864
11485.0,99.906665
11486.0,99.906466
11487.0,99.906268
11488.0,99.906069
11489.0,99.90587
11490.0,99.905672
11491.0,99.905473
11492.0,99.905274
11493.0,99.905076
11494.0,99.904877
11495.0,99.904678
11496.0,99.904479
11497.0,99.904281
11498.0,99.904082
11499.0,99.903883
11500.0,99.903684
11501.0,99.903485
11502.0,99.903286
11503.0,99.903088
11504.0,99.902889
11505.0,99.90269
11506.0,99.902491
11507.0,99.902292
11508.0,99.902093
11509.0,99.901894
11510.0,99.901695
11511.0,99.901496
11512.0,99.901297
11513.0,99.901098
11514.0,99.900899
11515.0,99.9007
11516.0,99.900501
11517.0,99.900302
11518.0,99.900102
11519.0,99.899903
11520.0,99.899704
11521.0,99.899505
11522.0,99.899306
11523.0,99.899107
11524.0,99.898907
11525.0,99.898708
11526.0,99.898509
11527.0,99.89831
11528.0,99.89811
11529.0,99.897911
11530.0,99.897712
11531.0,99.897512
11532.0,99.897313
11533.0,99.897114
11534.0,99.896914
11535.0,99.896715
11536.0,99.896515
11537.0,99.896316
11538.0,99.896116
11539.0,99.895917
11540.0,99.895718
11541.0,99.895518
11542.0,99.895318
11543.0,99.895119
11544.0,99.894919
11545.0,99.89472
11546.0,99.89452
11547.0,99.894321
11548.0,99.894121
11549.0,99.893921
11550.0,99.893722
11551.0,99.893522
11552.0,99.893322
11553.0,99.893123
11554.0,99.892923
11555.0,99.892723
11556.0,99.892524
11557.0,99.892324
11558.0,99.892124
11559.0,99.891924
11560.0,99.891724
11561.0,99.891525
11562.0,99.891325
11563.0,99.891125
11564.0,99.890925
11565.0,99.890725
11566.0,99.890525
11567.0,99.890325
11568.0,99.890125
11569.0,99.889925
11570.0,99.889725
11571.0,99.889525
11572.0,99.889325
11573.0,99.889125
11574.0,99.888925
11575.0,99.888725
11576.0,99.888525
11577.0,99.888325
11578.0,99.888125
11579.0,99.887925
11580.0,99.887725
11581.0,99.887525
11582.0,99.887325
11583.0,99.887124
11584.0,99.886924
11585.0,99.886724
11586.0,99.886524
11587.0,99.886323
11588.0,99.886123
11589.0,99.885923
11590.0,99.885723
11591.0,99.885522
11592.0,99.885322
11593.0,99.885122
11594.0,99.884921
11595.0,99.884721
11596.0,99.88452
11597.0,99.88432
11598.0,99.88412
11599.0,99.883919
11600.0,99.883719
11601.0,99.883518
11602.0,99.883318
11603.0,99.883117
11604.0,99.882917
11605.0,99.882716
11606.0,99.882516
11607.0,99.882315
11608.0,99.882114
11609.0,99.881914
11610.0,99.881713
11611.0,99.881513
11612.0,99.881312
11613.0,99.881111
11614.0,99.880911
11615.0,99.88071
11616.0,99.880509
11617.0,99.880308
11618.0,99.880108
11619.0,99.879907
11620.0,99.879706
11621.0,99.879505
11622.0,99.879305
11623.0,99.879104
11624.0,99.878903
11625.0,99.878702
11626.0,99.878501
11627.0,99.8783
11628.0,99.878099
11629.0,99.877898
11630.0,99.877697
11631.0,99.877496
11632.0,99.877296
11633.0,99.877095
11634.0,99.876893
11635.0,99.876692
11636.0,99.876491
11637.0,99.87629
11638.0,99.876089
11639.0,99.875888
11640.0,99.875687
11641.0,99.875486
11642.0,99.875285
11643.0,99.875084
11644.0,99.874883
11645.0,99.874681
11646.0,99.87448
11647.0,99.874279
11648.0,99.874078
11649.0,99.873876
11650.0,99.873675
11651.0,99.873474
11652.0,99.873273
11653.0,99.873071
11654.0,99.87287
11655.0,99.872669
11656.0,99.872467
11657.0,99.872266
11658.0,99.872064
11659.0,99.871863
11660.0,99.871662
11661.0,99.87146
11662.0,99.871259
11663.0,99.871057
11664.0,99.870856
11665.0,99.870654
11666.0,99.870453
11667.0,99.870251
11668.0,99.870049
11669.0,99.869848
11670.0,99.869646
11671.0,99.869445
11672.0,99.869243
11673.0,99.869041
11674.0,99.86884
11675.0,99.868638
11676.0,99.868436
11677.0,99.868235
11678.0,99.868033
11679.0,99.867831
11680.0,99.867629
11681.0,99.867428
11682.0,99.867226
11683.0,99.867024
11684.0,99.866822
11685.0,99.86662
11686.0,99.866419
11687.0,99.866217
11688.0,99.866015
11689.0,99.865813
11690.0,99.865611
11691.0,99.865409
11692.0,99.865207
11693.0,99.865005
11694.0,99.864803
11695.0,99.864601
11696.0,99.864399
11697.0,99.864197
11698.0,99.863995
11699.0,99.863793
11700.0,99.863591
11701.0,99.863389
11702.0,99.863187
11703.0,99.862985
11704.0,99.862782
11705.0,99.86258
11706.0,99.862378
11707.0,99.862176
11708.0,99.861974
11709.0,99.861771
11710.0,99.861569
11711.0,99.861367
11712.0,99.861165
11713.0,99.860962
11714.0,99.86076
11715.0,99.860558
11716.0,99.860355
11717.0,99.860153
11718.0,99.859951
11719.0,99.859748
11720.0,99.859546
11721.0,99.859343
11722.0,99.859141
11723.0,99.858939
11724.0,99.858736
11725.0,99.858534
11726.0,99.858331
11727.0,99.858129
11728.0,99.857926
11729.0,99.857724
11730.0,99.857521
11731.0,99.857318
11732.0,99.857116
11733.0,99.856913
11734.0,99.856711
11735.0,99.856508
11736.0,99.856305
11737.0,99.856103
11738.0,99.8559
11739.0,99.855697
11740.0,99.855494
11741.0,99.855292
11742.0,99.855089
11743.0,99.854886
11744.0,99.854683
11745.0,99.854481
11746.0,99.854278
11747.0,99.854075
11748.0,99.853872
11749.0,99.853669
11750.0,99.853466
11751.0,99.853263
11752.0,99.85306
11753.0,99.852857
11754.0,99.852655
11755.0,99.852452
11756.0,99.852249
11757.0,99.852046
11758.0,99.851843
11759.0,99.851639
11760.0,99.851436
11761.0,99.851233
11762.0,99.85103
11763.0,99.850827
11764.0,99.850624
11765.0,99.850421
11766.0,99.850218
11767.0,99.850015
11768.0,99.849811
11769.0,99.849608
11770.0,99.849405
11771.0,99.849202
11772.0,99.848999
11773.0,99.848795
11774.0,99.848592
11775.0,99.848389
11776.0,99.848185
11777.0,99.847982
11778.0,99.847779
11779.0,99.847575
11780.0,99.847372
11781.0,99.847169
11782.0,99.846965
11783.0,99.846762
11784.0,99.846558
11785.0,99.846355
11786.0,99.846151
11787.0,99.845948
11788.0,99.845744
11789.0,99.845541
11790.0,99.845337
11791.0,99.845134
11792.0,99.84493
11793.0,99.844727
11794.0,99.844523
11795.0,99.844319
11796.0,99.844116
11797.0,99.843912
11798.0,99.843708
11799.0,99.843505
11800.0,99.843301
11801.0,99.843097
11802.0,99.842894
11803.0,99.84269
11804.0,99.842486
11805.0,99.842282
11806.0,99.842079
11807.0,99.841875
11808.0,99.841671
11809.0,99.841467
11810.0,99.841263
11811.0,99.841059
11812.0,99.840855
11813.0,99.840651
11814.0,99.840448
11815.0,99.840244
11816.0,99.84004
11817.0,99.839836
11818.0,99.839632
11819.0,99.839428
11820.0,99.839224
11821.0,99.83902
11822.0,99.838816
11823.0,99.838611
11824.0,99.838407
11825.0,99.838203
11826.0,99.837999
11827.0,99.837795
11828.0,99.837591
11829.0,99.837387
11830.0,99.837183
11831.0,99.836978
11832.0,99.836774
11833.0,99.83657
11834.0,99.836366
11835.0,99.836161
11836.0,99.835957
11837.0,99.835753
11838.0,99.835548
11839.0,99.835344
11840.0,99.83514
11841.0,99.834935
11842.0,99.834731
11843.0,99.834527
11844.0,99.834322
11845.0,99.834118
11846.0,99.833913
11847.0,99.833709
11848.0,99.833504
11849.0,99.8333
11850.0,99.833095
11851.0,99.832891
11852.0,99.832686
11853.0,99.832482
11854.0,99.832277
11855.0,99.832073
11856.0,99.831868
11857.0,99.831663
11858.0,99.831459
11859.0,99.831254
11860.0,99.831049
11861.0,99.830845
11862.0,99.83064
11863.0,99.830435
11864.0,99.830231
11865.0,99.830026
11866.0,99.829821
11867.0,99.829616
11868.0,99.829412
11869.0,99.829207
11870.0,99.829002
11871.0,99.828797
11872.0,99.828592
11873.0,99.828387
11874.0,99.828182
11875.0,99.827977
11876.0,99.827773
11877.0,99.827568
11878.0,99.827363
11879.0,99.827158
11880.0,99.826953
11881.0,99.826748
11882.0,99.826543
11883.0,99.826338
11884.0,99.826133
11885.0,99.825927
11886.0,99.825722
11887.0,99.825517
11888.0,99.825312
11889.0,99.825107
11890.0,99.824902
11891.0,99.824697
11892.0,99.824491
11893.0,99.824286
11894.0,99.824081
11895.0,99.823876
11896.0,99.823671
11897.0,99.823465
11898.0,99.82326
11899.0,99.823055
11900.0,99.822849
11901.0,99.822644
11902.0,99.822439
11903.0,99.822233
11904.0,99.822028
11905.0,99.821823
11906.0,99.821617
11907.0,99.821412
11908.0,99.821206
11909.0,99.821001
11910.0,99.820795
11911.0,99.82059
11912.0,99.820384
11913.0,99.820179
11914.0,99.819973
11915.0,99.819768
11916.0,99.819562
11917.0,99.819357
11918.0,99.819151
11919.0,99.818945
11920.0,99.81874
11921.0,99.818534
11922.0,99.818328
11923.0,99.818123
11924.0,99.817917
11925.0,99.817711
11926.0,99.817506
11927.0,99.8173
11928.0,99.817094
11929.0,99.816888
11930.0,99.816682
11931.0,99.816477
11932.0,99.816271
11933.0,99.816065
11934.0,99.815859
11935.0,99.815653
11936.0,99.815447
11937.0,99.815241
11938.0,99.815035
11939.0,99.81483
11940.0,99.814624
11941.0,99.814418
11942.0,99.814212
11943.0,99.814006
11944.0,99.8138
11945.0,99.813593
11946.0,99.813387
11947.0,99.813181
11948.0,99.812975
11949.0,99.812769
11950.0,99.812563
11951.0,99.812357
11952.0,99.812151
11953.0,99.811945
11954.0,99.811738
11955.0,99.811532
11956.0,99.811326
11957.0,99.81112
11958.0,99.810913
11959.0,99.810707
11960.0,99.810501
11961.0,99.810295
11962.0,99.810088
11963.0,99.809882
11964.0,99.809676
11965.0,99.809469
11966.0,99.809263
11967.0,99.809056
11968.0,99.80885
11969.0,99.808644
11970.0,99.808437
11971.0,99.808231
11972.0,99.808024
11973.0,99.807818
11974.0,99.807611
11975.0,99.807405
11976.0,99.807198
11977.0,99.806992
11978.0,99.806785
11979.0,99.806578
11980.0,99.806372
11981.0,99.806165
11982.0,99.805959
11983.0,99.805752
11984.0,99.805545
11985.0,99.805339
11986.0,99.805132
11987.0,99.804925
11988.0,99.804718
11989.0,99.804512
11990.0,99.804305
11991.0,99.804098
11992.0,99.803891
11993.0,99.803685
11994.0,99.803478
11995.0,99.803271
11996.0,99.803064
11997.0,99.802857
11998.0,99.80265
11999.0,99.802443
12000.0,99.802236
12001.0,99.802029
12002.0,99.801822
12003.0,99.801615
12004.0,99.801408
12005.0,99.801201
12006.0,99.800994
12007.0,99.800787
12008.0,99.80058
12009.0,99.800373
12010.0,99.800166
12011.0,99.799959
12012.0,99.799752
12013.0,99.799545
12014.0,99.799338
12015.0,99.79913
12016.0,99.798923
12017.0,99.798716
12018.0,99.798509
12019.0,99.798302
12020.0,99.798094
12021.0,99.797887
12022.0,99.79768
12023.0,99.797473
12024.0,99.797265
12025.0,99.797058
12026.0,99.796851
12027.0,99.796643
12028.0,99.796436
12029.0,99.796228
12030.0,99.796021
12031.0,99.795814
12032.0,99.795606
12033.0,99.795399
12034.0,99.795191
12035.0,99.794984
12036.0,99.794776
12037.0,99.794569
12038.0,99.794361
12039.0,99.794154
12040.0,99.793946
12041.0,99.793738
12042.0,99.793531
12043.0,99.793323
12044.0,99.793116
12045.0,99.792908
12046.0,99.7927
12047.0,99.792493
12048.0,99.792285
12049.0,99.792077
12050.0,99.791869
12051.0,99.791662
12052.0,99.791454
12053.0,99.791246
12054.0,99.791038
12055.0,99.79083
12056.0,99.790623
12057.0,99.790415
12058.0,99.790207
12059.0,99.789999
12060.0,99.789791
12061.0,99.789583
12062.0,99.789375
12063.0,99.789167
12064.0,99.788959
12065.0,99.788751
12066.0,99.788543
12067.0,99.788335
12068.0,99.788127
12069.0,99.787919
12070.0,99.787711
12071.0,99.787503
12072.0,99.787295
12073.0,99.787087
12074.0,99.786879
12075.0,99.786671
12076.0,99.786463
12077.0,99.786254
12078.0,99.786046
12079.0,99.785838
12080.0,99.78563
12081.0,99.785422
12082.0,99.785213
12083.0,99.785005
12084.0,99.784797
12085.0,99.784589
12086.0,99.78438
12087.0,99.784172
12088.0,99.783964
12089.0,99.783755
12090.0,99.783547
12091.0,99.783338
12092.0,99.78313
12093.0,99.782922
12094.0,99.782713
12095.0,99.782505
12096.0,99.782296
12097.0,99.782088
12098.0,99.781879
12099.0,99.781671
12100.0,99.781462
12101.0,99.781254
12102.0,99.781045
12103.0,99.780836
12104.0,99.780628
12105.0,99.780419
12106.0,99.780211
12107.0,99.780002
12108.0,99.779793
12109.0,99.779585
12110.0,99.779376
12111.0,99.779167
12112.0,99.778958
12113.0,99.77875
12114.0,99.778541
12115.0,99.778332
12116.0,99.778123
12117.0,99.777915
12118.0,99.777706
12119.0,99.777497
12120.0,99.777288
12121.0,99.777079
12122.0,99.77687
12123.0,99.776661
12124.0,99.776452
12125.0,99.776243
12126.0,99.776035
12127.0,99.775826
12128.0,99.775617
12129.0,99.775408
12130.0,99.775199
12131.0,99.774989
12132.0,99.77478
12133.0,99.774571
12134.0,99.774362
12135.0,99.774153
12136.0,99.773944
12137.0,99.773735
12138.0,99.773526
12139.0,99.773317
12140.0,99.773107
12141.0,99.772898
12142.0,99.772689
12143.0,99.77248
12144.0,99.772271
